Group	L1L2	Subject	Version	BlockOrder	Block	PrimeTarget	Trial	List	Decision	CorrResp	Sign	Filename	View	AngleLR	Angle	SignType	NounClass	Item	PairChange	Difficulty	AngleChange	ACC	ErrorRate	RESP	RT	Log10RT	LogDiff	Priming	PercentFaster	AccChange	ExclPractice	ExclItem	ExclIncorrect	ExclPairIncorr	Excl135Deg	ExclOpposite	ExclSlowFast	ExclPairSlow
L2_Fluent	M2L2	S136	V2b_F1_J0	5	Block3	target	66	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	45to45	same	0	1	0	f	1224	3.087781418	0.085987405	268	0.22	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S137	V2a_F0_J1	2	Block1	prime	105	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	45to45	same	0	1	0	j	1502	3.176669933	-0.047085521	-172	-0.1	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S137	V2a_F0_J1	4	Block3	target	89	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	45to45	same	0	1	0	j	1674	3.223755454	-0.047085521	-172	-0.1	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S138	V1a_F0_J1	2	Block1	prime	77	51	living	yes	COW	COW_45L.avi	2	45L	45	2hs	body	51	90opp	opposite	90	1	0	j	1403	3.147057671	-0.138049359	-525	-0.27	0	0	0	0	0	0	1	0	0
L1_Deaf	L1	S138	V1a_F0_J1	4	Block3	target	113	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	90opp	opposite	90	1	0	j	1928	3.28510703	-0.138049359	-525	-0.27	0	0	0	0	0	0	1	0	0
L1_Deaf	L1	S139	V1b_F1_J0	3	Block1	prime	103	51	living	yes	COW	COW_45L.avi	2	45L	45	2hs	body	51	90opp	opposite	90	1	0	f	1716	3.234517284	0.05900547	218	0.15	0	0	0	0	0	0	1	0	0
L1_Deaf	L1	S139	V1b_F1_J0	5	Block3	target	39	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	90opp	opposite	90	1	0	f	1498	3.175511813	0.05900547	218	0.15	0	0	0	0	0	0	1	0	0
L1_Deaf	L1	S140	V1b_F1_J0	3	Block1	prime	62	51	living	yes	COW	COW_45L.avi	2	45L	45	2hs	body	51	90opp	opposite	90	1	0	f	1342	3.127752516	-0.039564819	-128	-0.09	0	0	0	0	0	0	1	0	0
L1_Deaf	L1	S140	V1b_F1_J0	5	Block3	target	106	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	90opp	opposite	90	1	0	f	1470	3.167317335	-0.039564819	-128	-0.09	0	0	0	0	0	0	1	0	0
L1_Hearing	L1	S141	V2a_F0_J1	2	Block1	prime	75	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	45to45	same	0	1	0	j	1639	3.214578954	-0.052592775	-211	-0.11	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S141	V2a_F0_J1	4	Block3	target	14	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	45to45	same	0	1	0	j	1850	3.267171728	-0.052592775	-211	-0.11	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S142	V2a_F0_J1	2	Block1	prime	51	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	45to45	same	0	1	0	j	1567	3.195068996	0.08212902	270	0.21	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S142	V2a_F0_J1	4	Block3	target	89	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	45to45	same	0	1	0	j	1297	3.112939976	0.08212902	270	0.21	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S143	V2a_F0_J1	2	Block1	prime	85	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	45to45	same	0	1	0	j	1324	3.121887985	-0.041571567	-133	-0.09	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S143	V2a_F0_J1	4	Block3	target	100	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	45to45	same	0	1	0	j	1457	3.163459552	-0.041571567	-133	-0.09	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	2	Block1	prime	7	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	45to90	harder	45	1	0	j	1474	3.168497484	0.028618397	94	0.07	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	4	Block3	target	57	51	living	yes	COW	COW_90R.avi	5	90R	90	2hs	body	51	45to90	harder	45	1	0	j	1380	3.139879086	0.028618397	94	0.07	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S145	V1a_F0_J1	2	Block1	prime	99	51	living	yes	COW	COW_45L.avi	2	45L	45	2hs	body	51	90opp	opposite	90	1	0	j	1711	3.23325001	0.108745785	379	0.28	0	0	0	0	0	0	1	0	0
L2_Fluent	M2L2	S145	V1a_F0_J1	4	Block3	target	53	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	90opp	opposite	90	1	0	j	1332	3.124504225	0.108745785	379	0.28	0	0	0	0	0	0	1	0	0
L2_Fluent	M2L2	S146	V3a_F0_J1	2	Block1	prime	13	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	45to90	harder	45	1	0	j	1402	3.146748014	-0.104890207	-383	-0.21	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S146	V3a_F0_J1	4	Block3	target	51	51	living	yes	COW	COW_90R.avi	5	90R	90	2hs	body	51	45to90	harder	45	1	0	j	1785	3.25163822	-0.104890207	-383	-0.21	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S147	V1b_F1_J0	3	Block1	prime	58	51	living	yes	COW	COW_45L.avi	2	45L	45	2hs	body	51	90opp	opposite	90	1	0	f	1592	3.201943063	-0.074518741	-298	-0.16	0	0	0	0	0	0	1	0	0
L2_Fluent	M2L2	S147	V1b_F1_J0	5	Block3	target	102	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	90opp	opposite	90	1	0	f	1890	3.276461804	-0.074518741	-298	-0.16	0	0	0	0	0	0	1	0	0
L1_Hearing	L1	S148	V2b_F1_J0	3	Block1	prime	86	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	45to45	same	0	1	0	f	1718	3.235023159	0.083959906	302	0.21	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S148	V2b_F1_J0	5	Block3	target	86	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	45to45	same	0	1	0	f	1416	3.151063253	0.083959906	302	0.21	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S149	V1a_F0_J1	2	Block1	prime	40	51	living	yes	COW	COW_45L.avi	2	45L	45	2hs	body	51	90opp	opposite	90	1	0	j	1437	3.157456768	0.07216619	220	0.18	0	0	0	0	0	0	1	0	0
L1_Deaf	L1	S149	V1a_F0_J1	4	Block3	target	104	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	90opp	opposite	90	1	0	j	1217	3.085290578	0.07216619	220	0.18	0	0	0	0	0	0	1	0	0
L1_Hearing	L1	S150	V3a_F0_J1	2	Block1	prime	41	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	45to90	harder	45	1	0	j	1947	3.289365952	0.106951299	425	0.28	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S150	V3a_F0_J1	4	Block3	target	89	51	living	yes	COW	COW_90R.avi	5	90R	90	2hs	body	51	45to90	harder	45	1	0	j	1522	3.182414652	0.106951299	425	0.28	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S151	V3b_F1_J0	3	Block1	prime	103	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	45to90	harder	45	1	0	f	1636	3.213783299	-0.132960755	-586	-0.26	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S151	V3b_F1_J0	5	Block3	target	46	51	living	yes	COW	COW_90R.avi	5	90R	90	2hs	body	51	45to90	harder	45	1	0	f	2222	3.346744055	-0.132960755	-586	-0.26	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S152	V3b_F1_J0	3	Block1	prime	24	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	45to90	harder	45	1	0	f	1434	3.156549151	-0.035181242	-121	-0.08	0	0	0	0	0	0	0	0	0
L2_Fluent	M2L2	S152	V3b_F1_J0	5	Block3	target	119	51	living	yes	COW	COW_90R.avi	5	90R	90	2hs	body	51	45to90	harder	45	1	0	f	1555	3.191730393	-0.035181242	-121	-0.08	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S153	V3a_F0_J1	2	Block1	prime	49	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	45to90	harder	45	1	0	j	1691	3.228143608	-0.038793304	-158	-0.09	0	0	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S153	V3a_F0_J1	4	Block3	target	15	51	living	yes	COW	COW_90R.avi	5	90R	90	2hs	body	51	45to90	harder	45	1	0	j	1849	3.266936911	-0.038793304	-158	-0.09	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S154	V1a_F0_J1	2	Block1	prime	84	51	living	yes	COW	COW_45L.avi	2	45L	45	2hs	body	51	90opp	opposite	90	1	0	j	1530	3.184691431	0.033628177	114	0.08	0	0	0	0	0	0	1	0	0
L1_Hearing	L1	S154	V1a_F0_J1	4	Block3	target	34	51	living	yes	COW	COW_45R.avi	3	45R	45	2hs	body	51	90opp	opposite	90	1	0	j	1416	3.151063253	0.033628177	114	0.08	0	0	0	0	0	0	1	0	0
L1_Deaf	L1	S105	V2a_F0_J1	1	Practice	practice	4	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	3162	3.499961866	0	0	0	0	1	0	0	0	0	0	0	0
L1_Deaf	L1	S106	V2b_F1_J0	1	Practice	practice	6	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	1772	3.248463718	0	0	0	0	1	0	0	0	0	0	0	0
L1_Deaf	L1	S107	V2a_F0_J1	1	Practice	practice	10	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	1388	3.142389466	0	0	0	0	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S108	V2a_F0_J1	1	Practice	practice	8	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	1664	3.221153322	0	0	0	0	1	0	0	0	0	0	0	0
L1_Deaf	L1	S109	V2b_F1_J0	1	Practice	practice	4	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	2137	3.329804522	0	0	0	0	1	0	0	0	0	0	0	0
L1_Deaf	L1	S110	V2b_F1_J0	1	Practice	practice	9	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	1498	3.175511813	0	0	0	0	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S111	V2b_F1_J0	1	Practice	practice	4	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	2257	3.353531559	0	0	0	0	1	0	0	1	0	0	0	0
L1_Deaf	L1	S112	V3a_F0_J1	1	Practice	practice	8	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	1429	3.155032229	0	0	0	0	1	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	1	Practice	practice	10	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	1408	3.148602655	0	0	0	0	1	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	1	Practice	practice	10	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	1442	3.15896526	0	0	0	0	1	0	0	0	0	0	0	0
L1_Hearing	L1	S116	V3b_F1_J0	1	Practice	practice	5	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	1982	3.29710365	0	0	0	0	1	0	0	0	0	0	0	0
L1_Hearing	L1	S117	V3b_F1_J0	1	Practice	practice	10	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	1531	3.184975191	0	0	0	0	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	1	Practice	practice	9	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	1741	3.240798771	0	0	0	0	1	0	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	1	Practice	practice	8	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	1834	3.263399331	0	0	0	0	1	0	0	1	0	0	0	0
L2_Fluent	M2L2	S121	V1b_F1_J0	1	Practice	practice	1	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	4910	3.691081492	0	0	0	0	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S122	V1b_F1_J0	1	Practice	practice	7	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	2687	3.429267666	0	0	0	0	1	0	0	0	0	0	0	0
L1_Hearing	L1	S124	V1b_F1_J0	1	Practice	practice	4	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	1512	3.179551791	0	0	0	0	1	0	0	0	0	0	0	0
L1_Hearing	L1	S125	V1a_F0_J1	1	Practice	practice	1	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	4831	3.684037037	0	0	0	0	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S126	V1a_F0_J1	1	Practice	practice	4	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	2052	3.312177356	0	0	0	0	1	0	0	1	0	0	0	0
L2_Intermediate	M2L2	S128	V3a_F0_J1	1	Practice	practice	2	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	1753	3.243781916	0	0	0	0	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S130	V3b_F1_J0	1	Practice	practice	6	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	1549	3.190051418	0	0	0	0	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S131	V1a_F0_J1	1	Practice	practice	6	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	3117	3.493736802	0	0	0	0	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S132	V1a_F0_J1	1	Practice	practice	9	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	2137	3.329804522	0	0	0	0	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S133	V2a_F0_J1	1	Practice	practice	9	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	2493	3.396722279	0	0	0	0	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S134	V1b_F1_J0	1	Practice	practice	5	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	2434	3.386320574	0	0	0	0	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S135	V2b_F1_J0	1	Practice	practice	5	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	1809	3.257438567	0	0	0	0	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S136	V2b_F1_J0	1	Practice	practice	2	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	2718	3.434249452	0	0	0	0	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S137	V2a_F0_J1	1	Practice	practice	1	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	3452	3.538070787	0	0	0	0	1	0	0	1	0	0	0	0
L1_Deaf	L1	S138	V1a_F0_J1	1	Practice	practice	9	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	2102	3.322632712	0	0	0	0	1	0	0	0	0	0	0	0
L1_Deaf	L1	S139	V1b_F1_J0	1	Practice	practice	3	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	1625	3.210853365	0	0	0	0	1	0	0	0	0	0	0	0
L1_Deaf	L1	S140	V1b_F1_J0	1	Practice	practice	4	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	1693	3.228656958	0	0	0	0	1	0	0	0	0	0	0	0
L1_Hearing	L1	S141	V2a_F0_J1	1	Practice	practice	4	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	3785	3.578065884	0	0	0	0	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S142	V2a_F0_J1	1	Practice	practice	5	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	1997	3.300378065	0	0	0	0	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S143	V2a_F0_J1	1	Practice	practice	10	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	1593	3.202215776	0	0	0	0	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S144	V3a_F0_J1	1	Practice	practice	8	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	2063	3.314499228	0	0	0	0	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S145	V1a_F0_J1	1	Practice	practice	9	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	2755	3.440121603	0	0	0	0	1	0	0	1	0	0	0	0
L2_Fluent	M2L2	S146	V3a_F0_J1	1	Practice	practice	9	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	1789	3.252610341	0	0	0	0	1	0	0	0	0	0	0	0
L2_Fluent	M2L2	S147	V1b_F1_J0	1	Practice	practice	3	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	2415	3.382917135	0	0	0	0	1	0	0	0	0	0	0	0
L1_Hearing	L1	S148	V2b_F1_J0	1	Practice	practice	8	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	1571	3.196176185	0	0	0	0	1	0	0	0	0	0	0	0
L1_Deaf	L1	S149	V1a_F0_J1	1	Practice	practice	6	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	1130	3.053078443	0	0	0	0	1	0	0	0	0	0	0	0
L1_Hearing	L1	S150	V3a_F0_J1	1	Practice	practice	8	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	1763	3.246252312	0	0	0	0	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S151	V3b_F1_J0	1	Practice	practice	1	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	47335	4.675182381	0	0	0	0	1	0	0	1	0	0	1	0
L2_Fluent	M2L2	S152	V3b_F1_J0	1	Practice	practice	7	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	j	1879	3.27392678	0	0	0	0	1	0	0	0	0	0	0	0
L2_Intermediate	M2L2	S153	V3a_F0_J1	1	Practice	practice	9	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	1929	3.285332228	0	0	0	0	1	0	0	0	0	0	0	0
L1_Hearing	L1	S154	V1a_F0_J1	1	Practice	practice	3	3	family	no	COWBOY	COWBOY_45R.avi	3	45R	45	2hs	body	483	practice	practice	practice	1	0	f	1791	3.253095586	0	0	0	0	1	0	0	0	0	0	0	0
L1_Deaf	L1	S105	V2a_F0_J1	3	Block2	prime	34	20	edible	yes	CREAM	CREAM_45R.avi	3	45R	45	2ha	body	140	45to90	harder	45	1	0	j	1962	3.292699003	-0.023690748	-110	-0.05	0	0	1	0	0	0	0	0	0
L1_Deaf	L1	S105	V2a_F0_J1	5	Block4	target	92	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	45to90	harder	45	1	0	j	2072	3.316389751	-0.023690748	-110	-0.05	0	0	1	0	0	0	0	0	0
L1_Deaf	L1	S106	V2b_F1_J0	2	Block2	prime	115	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	1	0	f	2447	3.388633969	0.072034667	374	0.18	0	0	1	0	0	0	0	0	0
L1_Deaf	L1	S106	V2b_F1_J0	4	Block4	target	46	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	1	0	f	2073	3.316599302	0.072034667	374	0.18	0	0	1	0	0	0	0	0	0
L1_Deaf	L1	S107	V2a_F0_J1	3	Block2	prime	75	20	edible	yes	CREAM	CREAM_45R.avi	3	45R	45	2ha	body	140	45to90	harder	45	1	0	j	1878	3.273695588	0.016257021	69	0.04	0	0	1	0	0	0	0	0	0
L1_Deaf	L1	S107	V2a_F0_J1	5	Block4	target	23	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	45to90	harder	45	1	0	j	1809	3.257438567	0.016257021	69	0.04	0	0	1	0	0	0	0	0	0
L2_Intermediate	M2L2	S108	V2a_F0_J1	3	Block2	prime	116	20	edible	yes	CREAM	CREAM_45R.avi	3	45R	45	2ha	body	140	45to90	harder	45	1	0	j	3159	3.499549626	0.058955364	401	0.15	0	0	1	0	0	0	0	0	0
L2_Intermediate	M2L2	S108	V2a_F0_J1	5	Block4	target	108	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	45to90	harder	45	1	0	j	2758	3.440594262	0.058955364	401	0.15	0	0	1	0	0	0	0	0	0
L1_Deaf	L1	S109	V2b_F1_J0	2	Block2	prime	50	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	1	0	f	2895	3.461648568	0.116078812	679	0.31	0	0	1	0	0	0	0	0	0
L1_Deaf	L1	S109	V2b_F1_J0	4	Block4	target	83	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	1	0	f	2216	3.345569756	0.116078812	679	0.31	0	0	1	0	0	0	0	0	0
L1_Deaf	L1	S110	V2b_F1_J0	2	Block2	prime	39	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	1	0	f	2514	3.400365273	0.127827496	641	0.34	0	0	1	0	0	0	0	0	0
L1_Deaf	L1	S110	V2b_F1_J0	4	Block4	target	10	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	1	0	f	1873	3.272537777	0.127827496	641	0.34	0	0	1	0	0	0	0	0	0
L2_Intermediate	M2L2	S111	V2b_F1_J0	2	Block2	prime	35	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	j	2667	3.426023016	0.113211189	612	0.3	0	0	1	1	1	0	0	0	0
L2_Intermediate	M2L2	S111	V2b_F1_J0	4	Block4	target	7	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	90to90	same	0	0	1	j	2055	3.312811826	0.113211189	612	0.3	0	0	1	1	1	0	0	0	0
L1_Deaf	L1	S112	V3a_F0_J1	3	Block2	prime	90	20	edible	yes	CREAM	CREAM_0.avi	1	0	0	2ha	body	140	0to90	harder	90	1	0	j	1930	3.285557309	0.010015621	44	0.02	0	0	1	0	0	0	0	0	0
L1_Deaf	L1	S112	V3a_F0_J1	5	Block4	target	110	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	0to90	harder	90	1	0	j	1886	3.275541688	0.010015621	44	0.02	0	0	1	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	105	20	edible	yes	CREAM	CREAM_0.avi	1	0	0	2ha	body	140	0to90	harder	90	1	0	j	2519	3.401228167	0.020655164	117	0.05	-1	0	1	0	1	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	53	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	0to90	harder	90	0	1	f	2402	3.380573003	0.020655164	117	0.05	-1	0	1	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	92	20	edible	yes	CREAM	CREAM_0.avi	1	0	0	2ha	body	140	0to90	harder	90	1	0	j	2051	3.31196566	0.05404721	240	0.13	0	0	1	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	47	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	0to90	harder	90	1	0	j	1811	3.25791845	0.05404721	240	0.13	0	0	1	0	0	0	0	0	0
L1_Hearing	L1	S116	V3b_F1_J0	3	Block2	prime	2	20	edible	yes	CREAM	CREAM_0.avi	1	0	0	2ha	body	140	0to90	harder	90	1	0	f	2127	3.32776749	-0.061221295	-322	-0.13	0	0	1	0	0	0	0	0	0
L1_Hearing	L1	S116	V3b_F1_J0	5	Block4	target	82	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	0to90	harder	90	1	0	f	2449	3.388988785	-0.061221295	-322	-0.13	0	0	1	0	0	0	0	0	0
L1_Hearing	L1	S117	V3b_F1_J0	2	Block2	prime	62	20	edible	yes	CREAM	CREAM_0.avi	1	0	0	2ha	body	140	0to90	harder	90	0	1	j	2367	3.374198258	0.037938706	198	0.09	0	0	1	1	1	0	0	0	0
L1_Hearing	L1	S117	V3b_F1_J0	4	Block4	target	7	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	0to90	harder	90	0	1	j	2169	3.336259552	0.037938706	198	0.09	0	0	1	1	1	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	2	Block2	prime	66	20	edible	yes	CREAM	CREAM_0.avi	1	0	0	2ha	body	140	0to90	harder	90	0	1	{SPACE}	3536	3.548512256	-0.001960701	-16	0	0	0	1	1	1	0	0	0	0
L2_Fluent	M2L2	S118	V3b_F1_J0	4	Block4	target	66	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	0to90	harder	90	0	1	j	3552	3.550472957	-0.001960701	-16	0	0	0	1	1	1	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	2	Block2	prime	26	20	edible	yes	CREAM	CREAM_0.avi	1	0	0	2ha	body	140	0to90	harder	90	1	0	f	1937	3.287129621	-0.219781105	-1276	-0.4	0	0	1	0	0	0	0	0	0
L1_Deaf	L1	S120	V3b_F1_J0	4	Block4	target	89	20	edible	yes	CREAM	CREAM_90R.avi	5	90R	90	2ha	body	140	0to90	harder	90	1	0	f	3213	3.506910726	-0.219781105	-1276	-0.4	0	0	1	0	0	0	0	0	0
