AllGroups	Group	Subject	Version	BlockOrder	Block	PrimeTarget	Trial	List	Decision	CorrResp	Sign	Filename	View	Angle	from0	SignType	Item	PairChange	Difficulty	AngleChange	ACC	ErrorRate	RESP	RT	Priming	PercentFaster	AccChange	EXCLUDERT	EXCLUDEACC	ExclPractice	Excl135Deg	ExclOpposite	ExclItem	ExclSlow	ExclPairExcl	ExclIncorrect	ExclPairIncorr
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	69	52	living	yes	SWAN	SWAN_45R.avi	3	45R	45	1h	52	90to45	easier	45	1	0	j	1553	535	0.34	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	37	19	edible	yes	SWEETCORN	SWEETCORN_45L.avi	2	45L	45	2hs	139	90opp	opposite	90	1	0	j	1653	262	0.19	0	1	1	0	0	1	1	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	74	19	edible	yes	SWEETCORN	SWEETCORN_45R.avi	3	45R	45	2hs	139	90opp	opposite	90	1	0	j	1391	262	0.19	0	1	1	0	0	1	1	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	56	28	edible	yes	SWEETS	SWEETS_45L.avi	2	45L	45	1h	148	45to45	same	0	1	0	j	1205	-8	-0.01	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	17	28	edible	yes	SWEETS	SWEETS_45L.avi	2	45L	45	1h	148	45to45	same	0	1	0	j	1213	-8	-0.01	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	71	116	living	no	TAXI	TAXI_45L.avi	2	45L	45	1h	116	45to90	harder	45	1	0	f	1514	-260	-0.15	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	16	116	living	no	TAXI	TAXI_90L.avi	4	90L	90	1h	116	45to90	harder	45	1	0	f	1774	-260	-0.15	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	46	47	edible	yes	TEA	TEA_45L.avi	2	45L	45	1h	167	45to90	harder	45	1	0	j	1469	-226	-0.13	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	81	47	edible	yes	TEA	TEA_90L.avi	4	90L	90	1h	167	45to90	harder	45	1	0	j	1695	-226	-0.13	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	67	53	living	yes	TEACHER	TEACHER_90L.avi	4	90L	90	2hs	53	90to45	easier	45	0	1	f	1994	33	0.02	0	1	0	0	0	0	0	0	0	1	1
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	112	53	living	yes	TEACHER	TEACHER_45L.avi	2	45L	45	2hs	53	90to45	easier	45	0	1	f	1961	33	0.02	0	1	0	0	0	0	0	0	0	1	1
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	32	92	living	no	TENNIS	TENNIS_45R.avi	3	45R	45	2hd	92	45to45	same	0	1	0	f	1774	178	0.11	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	41	92	living	no	TENNIS	TENNIS_45R.avi	3	45R	45	2hd	92	45to45	same	0	1	0	f	1596	178	0.11	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	11	93	edible	no	TEST	TEST_90L.avi	4	90L	90	2hd	213	90to90	same	0	1	0	f	1653	60	0.04	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	101	93	edible	no	TEST	TEST_90L.avi	4	90L	90	2hd	213	90to90	same	0	1	0	f	1593	60	0.04	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	109	81	edible	no	THEATRE	THEATRE_0.avi	1	0	0	2hd	201	0to0	same	0	1	0	f	1448	-37	-0.02	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	91	81	edible	no	THEATRE	THEATRE_0.avi	1	0	0	2hd	201	0to0	same	0	1	0	f	1485	-37	-0.02	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	34	112	edible	no	TICKET	TICKET_90R.avi	5	90R	90	2hs	232	90to45	easier	45	0	1	j	2626	281	0.12	1	1	1	0	0	0	0	0	1	1	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	90	112	edible	no	TICKET	TICKET_45R.avi	3	45R	45	2hs	232	90to45	easier	45	1	0	f	2345	281	0.12	1	1	1	0	0	0	0	1	0	0	1
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	57	87	living	no	TIE	TIE_45L.avi	2	45L	45	2hd	87	45to45	same	0	1	0	f	1586	461	0.41	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	45	87	living	no	TIE	TIE_45L.avi	2	45L	45	2hd	87	45to45	same	0	1	0	f	1125	461	0.41	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	78	54	living	yes	TIGER	TIGER_45L.avi	2	45L	45	2hs	54	45to90	harder	45	1	0	j	2339	540	0.30	-1	1	1	0	0	0	0	1	0	0	1
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	53	54	living	yes	TIGER	TIGER_90L.avi	4	90L	90	2hs	54	45to90	harder	45	0	1	f	1799	540	0.30	-1	1	1	0	0	0	0	0	1	1	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	117	118	living	no	TIME	TIME_45R.avi	3	45R	45	2hd	118	45to90	harder	45	1	0	f	1512	-284	-0.16	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	63	118	living	no	TIME	TIME_90R.avi	5	90R	90	2hd	118	45to90	harder	45	1	0	f	1796	-284	-0.16	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	29	115	living	no	TISSUE	TISSUE_90L.avi	4	90L	90	1h	115	90to45	easier	45	1	0	f	1736	392	0.29	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	91	115	living	no	TISSUE	TISSUE_45L.avi	2	45L	45	1h	115	90to45	easier	45	1	0	f	1344	392	0.29	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	9	55	edible	yes	TOAST	TOAST_90L.avi	4	90L	90	2hs	175	90to45	easier	45	0	1	f	1516	361	0.31	0	1	1	0	0	0	1	0	0	1	1
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	76	55	edible	yes	TOAST	TOAST_45L.avi	2	45L	45	2hs	175	90to45	easier	45	0	1	f	1155	361	0.31	0	1	1	0	0	0	1	0	0	1	1
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	1	102	living	no	TOILET	TOILET_0.avi	1	0	0	1h	102	0to45	harder	45	1	0	f	2637	1313	0.99	0	1	1	0	0	0	0	1	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	6	102	living	no	TOILET	TOILET_45R.avi	3	45R	45	1h	102	0to45	harder	45	1	0	f	1324	1313	0.99	0	1	1	0	0	0	0	0	1	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	75	56	edible	yes	TOMATO	TOMATO_45L.avi	2	45L	45	2hd	176	45to90	harder	45	1	0	j	1448	-129	-0.08	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	52	56	edible	yes	TOMATO	TOMATO_90L.avi	4	90L	90	2hd	176	45to90	harder	45	1	0	j	1577	-129	-0.08	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	79	73	living	no	TOMORROW	TOMORROW_90L.avi	4	90L	90	1h	73	90to0	easier	90	1	0	f	1511	-71	-0.04	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	79	73	living	no	TOMORROW	TOMORROW_0.avi	1	0	0	1h	73	90to0	easier	90	1	0	f	1582	-71	-0.04	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	110	78	living	no	TOWEL	TOWEL_0.avi	1	0	0	2hs	78	0to90	harder	90	1	0	f	1779	332	0.23	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	73	78	living	no	TOWEL	TOWEL_90R.avi	5	90R	90	2hs	78	0to90	harder	90	1	0	f	1447	332	0.23	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	70	113	edible	no	TOWER	TOWER_90L.avi	4	90L	90	2hs	233	90to45	easier	45	1	0	f	1294	-156	-0.11	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	108	113	edible	no	TOWER	TOWER_45L.avi	2	45L	45	2hs	233	90to45	easier	45	1	0	f	1450	-156	-0.11	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	72	70	living	no	TOWN	TOWN_45R.avi	3	45R	45	1h	70	90opp	opposite	90	1	0	f	2144	470	0.28	0	1	1	0	0	1	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	107	70	living	no	TOWN	TOWN_45L.avi	2	45L	45	1h	70	90opp	opposite	90	1	0	f	1674	470	0.28	0	1	1	0	0	1	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	67	118	edible	no	TRAFFIC	TRAFFIC_45R.avi	3	45R	45	2hd	238	45to90	harder	45	1	0	f	1782	242	0.16	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	87	118	edible	no	TRAFFIC	TRAFFIC_90R.avi	5	90R	90	2hd	238	45to90	harder	45	1	0	f	1540	242	0.16	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	70	68	living	no	TRAIN	TRAIN_45L.avi	2	45L	45	1h	68	90opp	opposite	90	1	0	f	1127	-37	-0.03	0	1	1	0	0	1	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	51	68	living	no	TRAIN	TRAIN_45R.avi	3	45R	45	1h	68	90opp	opposite	90	1	0	f	1164	-37	-0.03	0	1	1	0	0	1	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	99	55	living	yes	TREE	TREE_90L.avi	4	90L	90	2hd	55	90to45	easier	45	1	0	j	1858	-692	-0.27	0	1	1	0	0	0	0	0	1	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	87	55	living	yes	TREE	TREE_45L.avi	2	45L	45	2hd	55	90to45	easier	45	1	0	j	2550	-692	-0.27	0	1	1	0	0	0	0	1	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	105	112	living	no	TROPHY	TROPHY_90R.avi	5	90R	90	2hs	112	90to45	easier	45	0	1	j	2362	266	0.13	1	1	0	0	0	0	0	0	0	1	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	20	112	living	no	TROPHY	TROPHY_45R.avi	3	45R	45	2hs	112	90to45	easier	45	1	0	f	2096	266	0.13	1	1	0	0	0	0	0	0	0	0	1
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	80	32	edible	yes	TURKEY	TURKEY_45R.avi	3	45R	45	1h	152	45to45	same	0	0	1	f	2019	-111	-0.05	1	1	0	0	0	0	0	0	0	1	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	40	32	edible	yes	TURKEY	TURKEY_45R.avi	3	45R	45	1h	152	45to45	same	0	1	0	j	2130	-111	-0.05	1	1	0	0	0	0	0	0	0	0	1
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	94	11	living	yes	TURTLE	TURTLE_45L.avi	2	45L	45	2hs	11	90opp	opposite	90	1	0	j	1374	-249	-0.15	0	1	1	0	0	1	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	86	11	living	yes	TURTLE	TURTLE_45R.avi	3	45R	45	2hs	11	90opp	opposite	90	1	0	j	1623	-249	-0.15	0	1	1	0	0	1	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	101	72	living	no	UMBRELLA	UMBRELLA_45R.avi	3	45R	45	2hd	72	90opp	opposite	90	1	0	f	2167	700	0.48	0	1	1	0	0	1	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	55	72	living	no	UMBRELLA	UMBRELLA_45L.avi	2	45L	45	2hd	72	90opp	opposite	90	1	0	f	1467	700	0.48	0	1	1	0	0	1	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	107	57	living	yes	UNCLE	UNCLE_90R.avi	5	90R	90	1h	57	90to45	easier	45	1	0	j	1372	153	0.13	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	33	57	living	yes	UNCLE	UNCLE_45R.avi	3	45R	45	1h	57	90to45	easier	45	1	0	j	1219	153	0.13	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	10	52	edible	yes	VEGETABLES	VEGETABLES_90R.avi	5	90R	90	1h	172	90to45	easier	45	1	0	j	1545	226	0.17	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	5	52	edible	yes	VEGETABLES	VEGETABLES_45R.avi	3	45R	45	1h	172	90to45	easier	45	1	0	j	1319	226	0.17	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	5	75	edible	no	VIOLIN	VIOLIN_90L.avi	4	90L	90	2hd	195	90to0	easier	90	1	0	f	2035	529	0.35	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	21	75	edible	no	VIOLIN	VIOLIN_0.avi	1	0	0	2hd	195	90to0	easier	90	1	0	f	1506	529	0.35	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	37	89	living	no	WALL	WALL_45R.avi	3	45R	45	2hs	89	45to45	same	0	1	0	f	1408	-620	-0.31	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	120	89	living	no	WALL	WALL_45R.avi	3	45R	45	2hs	89	45to45	same	0	1	0	f	2028	-620	-0.31	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	96	61	living	no	WAR	WAR_0.avi	1	0	0	2hs	61	0to90	harder	90	1	0	f	1882	41	0.02	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	93	61	living	no	WAR	WAR_90L.avi	4	90L	90	2hs	61	0to90	harder	90	1	0	f	1841	41	0.02	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	63	12	edible	yes	WATER	WATER_45R.avi	3	45R	45	1h	132	90opp	opposite	90	1	0	j	1116	-135	-0.11	0	1	1	0	0	1	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	6	12	edible	yes	WATER	WATER_45L.avi	2	45L	45	1h	132	90opp	opposite	90	1	0	j	1251	-135	-0.11	0	1	1	0	0	1	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	77	94	edible	no	WEEK	WEEK_90L.avi	4	90L	90	2hd	214	90to90	same	0	1	0	f	1843	267	0.17	-1	1	0	0	0	0	0	0	0	0	1
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	22	94	edible	no	WEEK	WEEK_90L.avi	4	90L	90	2hd	214	90to90	same	0	0	1	j	1576	267	0.17	-1	1	0	0	0	0	0	0	0	1	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	45	106	edible	no	WEEKEND	WEEKEND_0.avi	1	0	0	2hs	226	0to45	harder	45	1	0	f	1972	294	0.18	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	85	106	edible	no	WEEKEND	WEEKEND_45L.avi	2	45L	45	2hs	226	0to45	harder	45	1	0	f	1678	294	0.18	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	66	58	living	yes	WHALE	WHALE_45R.avi	3	45R	45	2hs	58	45to90	harder	45	1	0	j	1717	170	0.11	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	102	58	living	yes	WHALE	WHALE_90R.avi	5	90R	90	2hs	58	45to90	harder	45	1	0	j	1547	170	0.11	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	115	90	edible	no	WINDOW	WINDOW_45R.avi	3	45R	45	2hd	210	45to45	same	0	1	0	f	1632	121	0.08	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	16	90	edible	no	WINDOW	WINDOW_45R.avi	3	45R	45	2hd	210	45to45	same	0	1	0	f	1511	121	0.08	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	3	Block2	prime	118	60	edible	yes	WINE	WINE_45R.avi	3	45R	45	1h	180	45to90	harder	45	1	0	j	1375	-19	-0.01	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	5	Block4	target	59	60	edible	yes	WINE	WINE_90R.avi	5	90R	90	1h	180	45to90	harder	45	1	0	j	1394	-19	-0.01	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	85	59	living	yes	WOLF	WOLF_90R.avi	5	90R	90	1h	59	90to45	easier	45	1	0	j	1486	-142	-0.09	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	32	59	living	yes	WOLF	WOLF_45R.avi	3	45R	45	1h	59	90to45	easier	45	1	0	j	1628	-142	-0.09	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	2	Block1	prime	30	60	living	yes	WOMAN	WOMAN_45R.avi	3	45R	45	1h	60	45to90	harder	45	1	0	j	1259	49	0.04	0	0	0	0	0	0	0	0	0	0	0
L1_Hearing	L1	S113	V3a_F0_J1	4	Block3	target	46	60	living	yes	WOMAN	WOMAN_90R.avi	5	90R	90	1h	60	45to90	harder	45	1	0	j	1210	49	0.04	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	74	98	living	no	AFTERNOON	AFTERNOON_90R.avi	5	90R	90	1h	98	90to90	same	0	1	0	f	1590	-53	-0.03	0	1	1	0	0	0	1	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	78	98	living	no	AFTERNOON	AFTERNOON_90R.avi	5	90R	90	1h	98	90to90	same	0	1	0	f	1643	-53	-0.03	0	1	1	0	0	0	1	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	2	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2hd	220	90to90	same	0	1	0	f	1831	687	0.60	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	35	100	edible	no	ALARM	ALARM_90R.avi	5	90R	90	2hd	220	90to90	same	0	1	0	f	1144	687	0.60	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	47	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	206	45to45	same	0	1	0	f	1460	143	0.11	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	78	86	edible	no	AMBULANCE	AMBULANCE_45L.avi	2	45L	45	1h	206	45to45	same	0	1	0	f	1317	143	0.11	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	102	1	living	yes	ANIMAL	ANIMAL_0.avi	1	0	0	2hs	1	0to90	harder	90	1	0	j	2220	-245	-0.10	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	46	1	living	yes	ANIMAL	ANIMAL_90L.avi	4	90L	90	2hs	1	0to90	harder	90	1	0	j	2465	-245	-0.10	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	66	1	edible	yes	APPLE	APPLE_0.avi	1	0	0	1h	121	0to90	harder	90	1	0	j	1281	-576	-0.31	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	115	1	edible	yes	APPLE	APPLE_90L.avi	4	90L	90	1h	121	0to90	harder	90	1	0	j	1857	-576	-0.31	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	28	2	living	yes	BABY	BABY_0.avi	1	0	0	2hs	2	0to90	harder	90	1	0	j	1256	100	0.09	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	68	2	living	yes	BABY	BABY_90R.avi	5	90R	90	2hs	2	0to90	harder	90	1	0	j	1156	100	0.09	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	22	95	living	no	BADMINTON	BADMINTON_90L.avi	4	90L	90	1h	95	90to90	same	0	1	0	f	1200	-810	-0.40	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	49	95	living	no	BADMINTON	BADMINTON_90L.avi	4	90L	90	1h	95	90to90	same	0	1	0	f	2010	-810	-0.40	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	67	88	living	no	BALLOON	BALLOON_45L.avi	2	45L	45	2hs	88	45to45	same	0	1	0	f	1515	-142	-0.09	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	114	88	living	no	BALLOON	BALLOON_45L.avi	2	45L	45	2hs	88	45to45	same	0	1	0	f	1657	-142	-0.09	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	112	2	edible	yes	BANANA	BANANA_0.avi	1	0	0	2hd	122	0to90	harder	90	1	0	j	2484	804	0.48	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	29	2	edible	yes	BANANA	BANANA_90R.avi	5	90R	90	2hd	122	0to90	harder	90	1	0	j	1680	804	0.48	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	38	89	edible	no	BANDAGE	BANDAGE_45R.avi	3	45R	45	2hs	209	45to45	same	0	1	0	f	1659	266	0.19	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	17	89	edible	no	BANDAGE	BANDAGE_45R.avi	3	45R	45	2hs	209	45to45	same	0	1	0	f	1393	266	0.19	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	23	82	living	no	BANK	BANK_0.avi	1	0	0	2hd	82	0to0	same	0	1	0	f	1058	-23	-0.02	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	99	82	living	no	BANK	BANK_0.avi	1	0	0	2hd	82	0to0	same	0	1	0	f	1081	-23	-0.02	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	61	3	living	yes	BAT	BAT_90L.avi	4	90L	90	2hs	3	90to0	easier	90	0	1	f	2005	316	0.19	0	1	1	0	0	0	1	0	0	1	1
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	59	3	living	yes	BAT	BAT_0.avi	1	0	0	2hs	3	90to0	easier	90	0	1	f	1689	316	0.19	0	1	1	0	0	0	1	0	0	1	1
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	50	3	edible	yes	BEANS	BEANS_90L.avi	4	90L	90	2hs	123	90to0	easier	90	1	0	j	1796	659	0.58	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	41	3	edible	yes	BEANS	BEANS_0.avi	1	0	0	2hs	123	90to0	easier	90	1	0	j	1137	659	0.58	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	120	4	living	yes	BEAR	BEAR_90R.avi	5	90R	90	2hs	4	90to0	easier	90	1	0	j	2102	273	0.15	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	19	4	living	yes	BEAR	BEAR_0.avi	1	0	0	2hs	4	90to0	easier	90	1	0	j	1829	273	0.15	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	31	113	living	no	BED	BED_90L.avi	4	90L	90	1h	113	90to45	easier	45	0	1	j	1870	443	0.31	1	1	0	0	0	0	0	0	0	1	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	96	113	living	no	BED	BED_45L.avi	2	45L	45	1h	113	90to45	easier	45	1	0	f	1427	443	0.31	1	1	0	0	0	0	0	0	0	0	1
L1_Deaf	L1	S114	V3a_F0_J1	2	Block1	prime	12	5	living	yes	BEE	BEE_45R.avi	3	45R	45	1h	5	90opp	opposite	90	1	0	j	1566	128	0.09	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	4	Block3	target	110	5	living	yes	BEE	BEE_45L.avi	2	45L	45	1h	5	90opp	opposite	90	1	0	j	1438	128	0.09	0	1	1	0	0	1	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	88	4	edible	yes	BEEF	BEEF_90R.avi	5	90R	90	1h	124	90to0	easier	90	1	0	j	1707	284	0.20	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	120	4	edible	yes	BEEF	BEEF_0.avi	1	0	0	1h	124	90to0	easier	90	1	0	j	1423	284	0.20	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	3	Block2	prime	90	99	edible	no	BELT	BELT_90R.avi	5	90R	90	2hs	219	90to90	same	0	1	0	f	1781	492	0.38	0	0	0	0	0	0	0	0	0	0	0
L1_Deaf	L1	S114	V3a_F0_J1	5	Block4	target	12	99	edible	no	BELT	BELT_90R.avi	5	90R	90	2hs	219	90to90	same	0	1	0	f	1289	492	0.38	0	0	0	0	0	0	0	0	0	0	0
